,Unnamed: 0,Stn_Name,Lat,Long,Prov,Tm,DwTm,D,Tx,DwTx,Tn,DwTn,S,DwS,S%N,P,DwP,P%N,S_G,Pd,BS,DwBS,BS%,HDD,CDD,Clim_ID,Year,Month,Date
5049,5049,SAANICHTON CDA,48.698,-123.594,BC,6.8,0.0,-2.4,16.7,0.0,-1.1,0.0,1.3,0.0,,36.9,0.0,72.0,,9.0,,,,334.6,0.0,1016940,1920,4,1920-04-01
5054,5054,VICTORIA GONZALES HTS,48.417,-123.317,BC,7.5,0.0,,18.3,0.0,-1.1,0.0,0.3,0.0,,36.8,0.0,,,11.0,,,,315.3,0.0,1018610,1920,4,1920-04-01
5097,5097,PRINCE GEORGE,53.833,-122.8,BC,1.3,0.0,,15.0,0.0,-25.0,0.0,2.5,0.0,,18.0,0.0,,,4.0,,,,501.1,0.0,1096436,1920,4,1920-04-01
5172,5172,SAANICHTON CDA,48.698,-123.594,BC,9.9,0.0,-2.4,22.2,0.0,1.1,0.0,0.0,0.0,,31.6,0.0,76.0,,7.0,,,,251.5,0.0,1016940,1920,5,1920-05-01
5177,5177,VICTORIA GONZALES HTS,48.417,-123.317,BC,10.1,0.0,,19.4,0.0,4.4,0.0,0.0,0.0,,34.9,0.0,,,5.0,,,,246.2,0.0,1018610,1920,5,1920-05-01
5220,5220,PRINCE GEORGE,53.833,-122.8,BC,5.1,0.0,,20.0,0.0,-7.2,0.0,0.0,0.0,,19.7,0.0,,,5.0,,,,399.3,0.0,1096436,1920,5,1920-05-01
5294,5294,SAANICHTON CDA,48.698,-123.594,BC,13.6,0.0,-1.3,27.2,0.0,3.3,0.0,0.0,0.0,,29.7,0.0,86.0,,7.0,,,,134.7,3.0,1016940,1920,6,1920-06-01
5299,5299,VICTORIA GONZALES HTS,48.417,-123.317,BC,13.2,0.0,,25.6,0.0,6.1,0.0,0.0,0.0,,26.6,0.0,,,8.0,,,,143.4,0.0,1018610,1920,6,1920-06-01
5341,5341,PRINCE GEORGE,53.833,-122.8,BC,12.1,0.0,,26.7,0.0,-1.7,0.0,0.0,0.0,,47.8,0.0,,,9.0,,,,177.5,0.4,1096436,1920,6,1920-06-01
5415,5415,SAANICHTON CDA,48.698,-123.594,BC,17.3,0.0,0.3,31.1,0.0,7.8,0.0,0.0,0.0,,17.1,0.0,83.0,,3.0,,,,46.2,24.6,1016940,1920,7,1920-07-01
5420,5420,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.5,0.0,,32.8,0.0,9.4,0.0,0.0,0.0,,25.5,0.0,,,3.0,,,,85.0,7.2,1018610,1920,7,1920-07-01
5461,5461,PRINCE GEORGE,53.833,-122.8,BC,17.6,0.0,,33.9,0.0,-0.6,0.0,0.0,0.0,,53.7,0.0,,,7.0,,,,48.4,35.3,1096436,1920,7,1920-07-01
5535,5535,SAANICHTON CDA,48.698,-123.594,BC,17.7,0.0,0.5,30.6,0.0,5.6,0.0,0.0,0.0,,64.0,0.0,242.0,,3.0,,,,42.1,31.5,1016940,1920,8,1920-08-01
5540,5540,VICTORIA GONZALES HTS,48.417,-123.317,BC,16.2,0.0,,28.9,0.0,7.8,0.0,0.0,0.0,,40.9,0.0,,,3.0,,,,61.4,6.0,1018610,1920,8,1920-08-01
5582,5582,PRINCE GEORGE,53.833,-122.8,BC,14.8,0.0,,32.8,0.0,0.0,0.0,0.0,0.0,,75.5,0.0,,,9.0,,,,108.4,10.7,1096436,1920,8,1920-08-01
5656,5656,SAANICHTON CDA,48.698,-123.594,BC,12.6,0.0,-2.0,24.4,0.0,6.1,0.0,0.0,0.0,,75.3,0.0,254.0,,16.0,,,,162.0,0.0,1016940,1920,9,1920-09-01
5661,5661,VICTORIA GONZALES HTS,48.417,-123.317,BC,12.8,0.0,,23.3,0.0,7.8,0.0,0.0,0.0,,92.0,0.0,,,12.0,,,,156.5,0.0,1018610,1920,9,1920-09-01
5702,5702,PRINCE GEORGE,53.833,-122.8,BC,10.5,0.0,,26.1,0.0,-1.1,0.0,0.0,0.0,,56.3,0.0,,,12.0,,,,224.2,0.0,1096436,1920,9,1920-09-01
5778,5778,SAANICHTON CDA,48.698,-123.594,BC,3.2,0.0,-1.6,11.1,0.0,-2.8,0.0,9.4,0.0,116.0,107.7,0.0,74.0,,19.0,,,,458.2,0.0,1016940,1921,1,1921-01-01
5783,5783,VICTORIA GONZALES HTS,48.417,-123.317,BC,4.6,0.0,,11.1,0.0,-1.7,0.0,6.1,0.0,,141.1,0.0,,,21.0,,,,415.2,0.0,1018610,1921,1,1921-01-01
5825,5825,PRINCE GEORGE,53.833,-122.8,BC,-10.1,0.0,,4.4,0.0,-31.7,0.0,48.3,0.0,,48.3,0.0,,,6.0,,,,871.5,0.0,1096436,1921,1,1921-01-01
5900,5900,SAANICHTON CDA,48.698,-123.594,BC,9.6,0.0,-0.8,19.4,0.0,1.7,0.0,0.0,0.0,0.0,122.0,0.0,131.0,,12.0,,,,261.4,0.0,1016940,1921,10,1921-10-01
5905,5905,VICTORIA GONZALES HTS,48.417,-123.317,BC,10.7,0.0,,22.8,0.0,3.9,0.0,0.0,0.0,,120.3,0.0,,,13.0,,,,227.1,0.0,1018610,1921,10,1921-10-01
5949,5949,PRINCE GEORGE,53.833,-122.8,BC,7.7,0.0,,22.2,0.0,-8.9,0.0,0.0,0.0,,15.7,0.0,,,7.0,,,,318.7,0.0,1096436,1921,10,1921-10-01
6025,6025,SAANICHTON CDA,48.698,-123.594,BC,5.7,0.0,-0.9,13.9,0.0,-3.9,0.0,16.2,0.0,######,101.7,0.0,65.0,,17.0,,,,369.1,0.0,1016940,1921,11,1921-11-01
6030,6030,VICTORIA GONZALES HTS,48.417,-123.317,BC,6.5,0.0,,14.4,0.0,-4.4,0.0,7.6,0.0,,154.7,0.0,,,16.0,,,,345.7,0.0,1018610,1921,11,1921-11-01
6073,6073,PRINCE GEORGE,53.833,-122.8,BC,-4.5,0.0,,12.8,0.0,-27.2,0.0,16.5,0.0,,44.7,0.0,,,8.0,,,,675.5,0.0,1096436,1921,11,1921-11-01
6150,6150,SAANICHTON CDA,48.698,-123.594,BC,2.5,0.0,-2.0,13.3,0.0,-8.9,0.0,1.6,0.0,24.0,91.5,0.0,65.0,,9.0,,,,481.6,0.0,1016940,1921,12,1921-12-01
6155,6155,VICTORIA GONZALES HTS,48.417,-123.317,BC,3.2,0.0,,13.3,0.0,-8.9,0.0,2.3,0.0,,141.6,0.0,,,11.0,,,,457.8,0.0,1018610,1921,12,1921-12-01
6198,6198,PRINCE GEORGE,53.833,-122.8,BC,-10.5,1.0,,8.9,1.0,-32.2,1.0,6.4,0.0,,11.5,0.0,,,2.0,,,,855.3,0.0,1096436,1921,12,1921-12-01
6274,6274,SAANICHTON CDA,48.698,-123.594,BC,4.3,0.0,-1.0,13.3,0.0,-3.9,0.0,2.5,0.0,60.0,101.1,0.0,113.0,,12.0,,,,384.3,0.0,1016940,1921,2,1921-02-01
6279,6279,VICTORIA GONZALES HTS,48.417,-123.317,BC,5.3,0.0,,12.8,0.0,-2.2,0.0,1.5,0.0,,108.8,0.0,,,11.0,,,,355.4,0.0,1018610,1921,2,1921-02-01
6320,6320,PRINCE GEORGE,53.833,-122.8,BC,-4.7,0.0,,12.8,0.0,-27.8,0.0,5.1,0.0,,11.2,0.0,,,6.0,,,,636.0,0.0,1096436,1921,2,1921-02-01
6395,6395,SAANICHTON CDA,48.698,-123.594,BC,5.4,0.0,-1.7,15.0,0.0,-3.3,0.0,0.8,0.0,42.0,42.7,0.0,54.0,,9.0,,,,391.8,0.0,1016940,1921,3,1921-03-01
6400,6400,VICTORIA GONZALES HTS,48.417,-123.317,BC,6.7,0.0,,13.3,0.0,-1.1,0.0,4.8,0.0,,31.4,0.0,,,10.0,,,,351.5,0.0,1018610,1921,3,1921-03-01
6441,6441,PRINCE GEORGE,53.833,-122.8,BC,-1.2,0.0,,12.8,0.0,-25.0,0.0,5.1,0.0,,9.5,0.0,,,2.0,,,,596.3,0.0,1096436,1921,3,1921-03-01
6515,6515,SAANICHTON CDA,48.698,-123.594,BC,7.6,0.0,-1.6,18.3,0.0,-2.2,0.0,0.0,0.0,,28.9,0.0,56.0,,7.0,,,,310.7,0.0,1016940,1921,4,1921-04-01
6520,6520,VICTORIA GONZALES HTS,48.417,-123.317,BC,8.1,0.0,,18.9,0.0,0.0,0.0,0.0,0.0,,28.7,0.0,,,8.0,,,,296.1,0.0,1018610,1921,4,1921-04-01
6561,6561,PRINCE GEORGE,53.833,-122.8,BC,4.7,0.0,,20.6,0.0,-10.0,0.0,2.5,0.0,,18.9,0.0,,,4.0,,,,399.7,0.0,1096436,1921,4,1921-04-01
6634,6634,SAANICHTON CDA,48.698,-123.594,BC,11.4,0.0,-0.9,26.1,0.0,1.7,0.0,0.0,0.0,,40.0,0.0,96.0,,6.0,,,,205.7,0.0,1016940,1921,5,1921-05-01
6639,6639,VICTORIA GONZALES HTS,48.417,-123.317,BC,11.1,0.0,,22.2,0.0,3.9,0.0,0.0,0.0,,37.3,0.0,,,7.0,,,,212.5,0.0,1018610,1921,5,1921-05-01
6680,6680,PRINCE GEORGE,53.833,-122.8,BC,9.6,0.0,,26.1,0.0,-5.0,0.0,0.0,0.0,,32.3,0.0,,,6.0,,,,260.4,0.0,1096436,1921,5,1921-05-01
6754,6754,SAANICHTON CDA,48.698,-123.594,BC,14.3,0.0,-0.6,23.3,0.0,6.7,0.0,0.0,0.0,,34.7,0.0,100.0,,9.0,,,,110.6,0.0,1016940,1921,6,1921-06-01
6759,6759,VICTORIA GONZALES HTS,48.417,-123.317,BC,13.6,0.0,,21.1,0.0,7.8,0.0,0.0,0.0,,31.4,0.0,,,9.0,,,,131.0,0.0,1018610,1921,6,1921-06-01
6800,6800,PRINCE GEORGE,53.833,-122.8,BC,13.1,0.0,,27.8,0.0,-1.1,0.0,0.0,0.0,,39.6,0.0,,,8.0,,,,148.6,2.7,1096436,1921,6,1921-06-01
6876,6876,SAANICHTON CDA,48.698,-123.594,BC,15.7,0.0,-1.4,25.6,0.0,6.1,0.0,0.0,0.0,,1.0,0.0,5.0,,1.0,,,,73.9,1.3,1016940,1921,7,1921-07-01
6881,6881,VICTORIA GONZALES HTS,48.417,-123.317,BC,14.3,0.0,,25.0,0.0,8.3,0.0,0.0,0.0,,3.8,0.0,,,1.0,,,,114.4,0.0,1018610,1921,7,1921-07-01
6924,6924,PRINCE GEORGE,53.833,-122.8,BC,14.5,0.0,,31.1,0.0,-1.1,0.0,0.0,0.0,,9.6,0.0,,,1.0,,,,112.4,4.0,1096436,1921,7,1921-07-01
6999,6999,SAANICHTON CDA,48.698,-123.594,BC,15.5,0.0,-1.6,27.2,0.0,7.2,0.0,0.0,0.0,,26.0,0.0,98.0,,8.0,,,,81.0,2.7,1016940,1921,8,1921-08-01
7004,7004,VICTORIA GONZALES HTS,48.417,-123.317,BC,14.7,0.0,,24.4,0.0,8.9,0.0,0.0,0.0,,21.6,0.0,,,9.0,,,,102.1,0.9,1018610,1921,8,1921-08-01
7048,7048,PRINCE GEORGE,53.833,-122.8,BC,13.6,0.0,,28.9,0.0,1.7,0.0,0.0,0.0,,76.5,0.0,,,10.0,,,,136.7,1.3,1096436,1921,8,1921-08-01
7124,7124,SAANICHTON CDA,48.698,-123.594,BC,12.1,0.0,-2.4,20.0,0.0,3.9,0.0,0.0,0.0,,69.6,0.0,235.0,,14.0,,,,175.9,0.0,1016940,1921,9,1921-09-01
7129,7129,VICTORIA GONZALES HTS,48.417,-123.317,BC,12.7,0.0,,20.6,0.0,5.6,0.0,0.0,0.0,,71.1,0.0,,,13.0,,,,160.2,0.0,1018610,1921,9,1921-09-01
7173,7173,PRINCE GEORGE,53.833,-122.8,BC,9.0,0.0,,23.3,0.0,-4.4,0.0,0.0,0.0,,60.1,0.0,,,10.0,,,,270.0,0.0,1096436,1921,9,1921-09-01
7250,7250,SAANICHTON CDA,48.698,-123.594,BC,1.4,0.0,-3.4,8.9,0.0,-8.3,0.0,4.3,0.0,53.0,47.2,0.0,33.0,,11.0,,,,513.3,0.0,1016940,1922,1,1922-01-01
7255,7255,VICTORIA GONZALES HTS,48.417,-123.317,BC,2.4,0.0,,8.3,0.0,-6.1,0.0,19.5,0.0,,70.4,0.0,,,16.0,,,,482.9,0.0,1018610,1922,1,1922-01-01
7299,7299,PRINCE GEORGE,53.833,-122.8,BC,-10.4,0.0,,3.9,0.0,-38.9,0.0,40.8,0.0,,40.8,0.0,,,7.0,,,,880.7,0.0,1096436,1922,1,1922-01-01
7375,7375,SAANICHTON CDA,48.698,-123.594,BC,10.0,0.0,-0.4,20.6,0.0,1.1,0.0,0.0,0.0,0.0,56.2,0.0,60.0,,9.0,,,,249.1,0.0,1016940,1922,10,1922-10-01
7380,7380,VICTORIA GONZALES HTS,48.417,-123.317,BC,11.0,0.0,,19.4,0.0,3.9,0.0,0.0,0.0,,78.9,0.0,,,8.0,,,,218.3,0.0,1018610,1922,10,1922-10-01
7425,7425,PRINCE GEORGE,53.833,-122.8,BC,6.2,0.0,,25.0,0.0,-10.6,0.0,0.0,0.0,,11.9,0.0,,,4.0,,,,366.0,0.0,1096436,1922,10,1922-10-01
7503,7503,SAANICHTON CDA,48.698,-123.594,BC,5.3,0.0,-1.3,10.6,0.0,-1.1,0.0,0.0,0.0,0.0,37.5,0.0,24.0,,8.0,,,,381.7,0.0,1016940,1922,11,1922-11-01
7508,7508,VICTORIA GONZALES HTS,48.417,-123.317,BC,6.8,0.0,,13.3,0.0,2.2,0.0,0.0,0.0,,48.7,0.0,,,7.0,,,,335.8,0.0,1018610,1922,11,1922-11-01
7555,7555,PRINCE GEORGE,53.833,-122.8,BC,0.1,0.0,,8.9,0.0,-12.2,0.0,2.1,0.0,,37.1,0.0,,,7.0,,,,535.6,0.0,1096436,1922,11,1922-11-01
7633,7633,SAANICHTON CDA,48.698,-123.594,BC,1.9,0.0,-2.6,11.7,0.0,-8.9,0.0,45.4,0.0,680.0,230.9,0.0,163.0,,20.0,,,,500.5,0.0,1016940,1922,12,1922-12-01
7638,7638,VICTORIA GONZALES HTS,48.417,-123.317,BC,2.8,0.0,,12.8,0.0,-6.1,0.0,42.6,0.0,,181.6,0.0,,,22.0,,,,471.0,0.0,1018610,1922,12,1922-12-01
7685,7685,PRINCE GEORGE,53.833,-122.8,BC,-10.9,1.0,,6.7,1.0,-36.1,1.0,38.8,0.0,,53.6,0.0,,,9.0,,,,866.3,0.0,1096436,1922,12,1922-12-01
7762,7762,SAANICHTON CDA,48.698,-123.594,BC,1.8,0.0,-3.5,8.3,0.0,-6.7,0.0,16.7,0.0,403.0,51.9,0.0,58.0,,11.0,,,,453.1,0.0,1016940,1922,2,1922-02-01
7767,7767,VICTORIA GONZALES HTS,48.417,-123.317,BC,3.4,0.0,,11.1,0.0,-3.9,0.0,18.8,0.0,,50.7,0.0,,,13.0,,,,409.9,0.0,1018610,1922,2,1922-02-01
7810,7810,PRINCE GEORGE,53.833,-122.8,BC,-17.0,0.0,,1.1,0.0,-38.9,0.0,50.8,0.0,,50.8,0.0,,,5.0,,,,980.9,0.0,1096436,1922,2,1922-02-01
7886,7886,SAANICHTON CDA,48.698,-123.594,BC,4.2,0.0,-2.9,12.8,0.0,-2.2,0.0,6.4,0.0,337.0,30.5,0.0,38.0,,9.0,,,,428.8,0.0,1016940,1922,3,1922-03-01
7891,7891,VICTORIA GONZALES HTS,48.417,-123.317,BC,5.8,0.0,,13.3,0.0,0.6,0.0,12.7,0.0,,55.1,0.0,,,11.0,,,,378.0,0.0,1018610,1922,3,1922-03-01
7935,7935,PRINCE GEORGE,53.833,-122.8,BC,-3.1,0.0,,11.7,0.0,-26.7,0.0,15.3,0.0,,15.3,0.0,,,2.0,,,,654.6,0.0,1096436,1922,3,1922-03-01
8011,8011,SAANICHTON CDA,48.698,-123.594,BC,7.2,0.0,-2.1,17.8,0.0,-1.1,0.0,0.0,0.0,,18.2,0.0,35.0,,7.0,,,,324.5,0.0,1016940,1922,4,1922-04-01
8016,8016,VICTORIA GONZALES HTS,48.417,-123.317,BC,8.1,0.0,,19.4,0.0,1.7,0.0,0.0,0.0,,18.6,0.0,,,5.0,,,,297.5,0.0,1018610,1922,4,1922-04-01
8059,8059,PRINCE GEORGE,53.833,-122.8,BC,3.8,0.0,,23.9,0.0,-8.3,0.0,0.0,0.0,,27.7,0.0,,,4.0,,,,427.3,0.0,1096436,1922,4,1922-04-01
8136,8136,SAANICHTON CDA,48.698,-123.594,BC,11.8,0.0,-0.5,28.9,0.0,-0.6,0.0,0.0,0.0,,13.7,0.0,33.0,,6.0,,,,201.9,8.8,1016940,1922,5,1922-05-01
8141,8141,VICTORIA GONZALES HTS,48.417,-123.317,BC,11.8,0.0,,28.9,0.0,1.7,0.0,0.0,0.0,,12.4,0.0,,,5.0,,,,203.3,9.8,1018610,1922,5,1922-05-01
8186,8186,PRINCE GEORGE,53.833,-122.8,BC,8.7,0.0,,31.1,0.0,-6.7,0.0,0.0,0.0,,12.7,0.0,,,4.0,,,,289.1,0.0,1096436,1922,5,1922-05-01
8263,8263,SAANICHTON CDA,48.698,-123.594,BC,15.8,0.0,0.9,28.3,0.0,6.7,0.0,0.0,0.0,,6.9,0.0,20.0,,1.0,,,,76.0,10.7,1016940,1922,6,1922-06-01
8268,8268,VICTORIA GONZALES HTS,48.417,-123.317,BC,14.1,0.0,,25.6,0.0,7.2,0.0,0.0,0.0,,0.8,0.0,,,0.0,,,,117.9,0.8,1018610,1922,6,1922-06-01
8313,8313,PRINCE GEORGE,53.833,-122.8,BC,13.1,0.0,,30.6,0.0,-4.4,0.0,0.0,0.0,,12.5,0.0,,,3.0,,,,148.3,0.3,1096436,1922,6,1922-06-01
8390,8390,SAANICHTON CDA,48.698,-123.594,BC,16.8,0.0,-0.2,31.7,0.0,3.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,52.2,16.3,1016940,1922,7,1922-07-01
8395,8395,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.0,0.0,,30.6,0.0,8.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,102.8,8.6,1018610,1922,7,1922-07-01
8440,8440,PRINCE GEORGE,53.833,-122.8,BC,15.1,0.0,,31.1,0.0,0.6,0.0,0.0,0.0,,17.1,0.0,,,4.0,,,,94.5,3.2,1096436,1922,7,1922-07-01
8518,8518,SAANICHTON CDA,48.698,-123.594,BC,16.3,0.0,-0.8,28.9,0.0,7.8,0.0,0.0,0.0,,23.5,0.0,89.0,,6.0,,,,63.8,11.9,1016940,1922,8,1922-08-01
8523,8523,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.2,0.0,,27.8,0.0,8.9,0.0,0.0,0.0,,17.5,0.0,,,6.0,,,,95.4,9.0,1018610,1922,8,1922-08-01
8568,8568,PRINCE GEORGE,53.833,-122.8,BC,14.9,0.0,,29.4,0.0,-1.1,0.0,0.0,0.0,,28.0,0.0,,,5.0,,,,96.3,0.7,1096436,1922,8,1922-08-01
8646,8646,SAANICHTON CDA,48.698,-123.594,BC,13.4,0.0,-1.2,22.8,0.0,5.6,0.0,0.0,0.0,,49.7,0.0,168.0,,10.0,,,,138.1,0.0,1016940,1922,9,1922-09-01
8651,8651,VICTORIA GONZALES HTS,48.417,-123.317,BC,14.1,0.0,,26.1,0.0,7.8,0.0,0.0,0.0,,45.1,0.0,,,10.0,,,,121.4,2.9,1018610,1922,9,1922-09-01
8697,8697,PRINCE GEORGE,53.833,-122.8,BC,10.4,0.0,,26.1,0.0,-2.2,0.0,0.0,0.0,,102.6,0.0,,,12.0,,,,229.0,0.0,1096436,1922,9,1922-09-01
8775,8775,SAANICHTON CDA,48.698,-123.594,BC,3.2,0.0,-1.7,11.1,0.0,-6.7,0.0,0.0,0.0,0.0,172.9,0.0,119.0,,18.0,,,,460.3,0.0,1016940,1923,1,1923-01-01
8780,8780,VICTORIA GONZALES HTS,48.417,-123.317,BC,4.3,0.0,,11.7,0.0,-4.4,0.0,3.5,0.0,,162.9,0.0,,,20.0,,,,424.7,0.0,1018610,1923,1,1923-01-01
8827,8827,PRINCE GEORGE,53.833,-122.8,BC,-10.5,0.0,,3.9,0.0,-35.6,0.0,27.4,0.0,,27.4,0.0,,,5.0,,,,883.6,0.0,1096436,1923,1,1923-01-01
8907,8907,SAANICHTON CDA,48.698,-123.594,BC,10.7,0.0,0.4,24.4,0.0,1.1,0.0,0.0,0.0,0.0,49.6,0.0,53.0,,6.0,,,,227.4,0.6,1016940,1923,10,1923-10-01
8912,8912,VICTORIA GONZALES HTS,48.417,-123.317,BC,11.6,0.0,,23.3,0.0,5.0,0.0,0.0,0.0,,43.7,0.0,,,8.0,,,,199.6,0.0,1018610,1923,10,1923-10-01
8961,8961,PRINCE GEORGE,53.833,-122.8,BC,5.8,0.0,,28.9,0.0,-18.3,0.0,0.0,0.0,,97.3,0.0,,,7.0,,,,376.9,0.0,1096436,1923,10,1923-10-01
9040,9040,SAANICHTON CDA,48.698,-123.594,BC,6.8,0.0,0.2,12.8,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0.0,42.0,,8.0,,,,335.1,0.0,1016940,1923,11,1923-11-01
9045,9045,VICTORIA GONZALES HTS,48.417,-123.317,BC,8.3,0.0,,13.9,0.0,2.2,0.0,0.0,0.0,,74.1,0.0,,,10.0,,,,292.5,0.0,1018610,1923,11,1923-11-01
9094,9094,PRINCE GEORGE,53.833,-122.8,BC,1.2,0.0,,12.2,0.0,-13.3,0.0,26.9,0.0,,49.3,0.0,,,7.0,,,,505.4,0.0,1096436,1923,11,1923-11-01
9174,9174,SAANICHTON CDA,48.698,-123.594,BC,4.1,0.0,-0.4,12.8,0.0,-7.2,0.0,0.0,0.0,0.0,174.8,0.0,124.0,,19.0,,,,431.6,0.0,1016940,1923,12,1923-12-01
9179,9179,VICTORIA GONZALES HTS,48.417,-123.317,BC,5.4,0.0,,12.8,0.0,-8.3,0.0,0.0,0.0,,108.0,0.0,,,17.0,,,,392.1,0.0,1018610,1923,12,1923-12-01
9228,9228,PRINCE GEORGE,53.833,-122.8,BC,-4.8,0.0,,8.3,0.0,-38.3,0.0,49.5,0.0,,49.5,0.0,,,7.0,,,,707.7,0.0,1096436,1923,12,1923-12-01
9307,9307,SAANICHTON CDA,48.698,-123.594,BC,1.9,0.0,-3.4,9.4,0.0,-11.7,0.0,66.1,0.0,######,92.0,0.0,103.0,,9.0,,,,451.5,0.0,1016940,1923,2,1923-02-01
9312,9312,VICTORIA GONZALES HTS,48.417,-123.317,BC,3.2,0.0,,10.6,0.0,-11.7,0.0,73.1,0.0,,104.2,0.0,,,8.0,,,,415.2,0.0,1018610,1923,2,1923-02-01
9360,9360,PRINCE GEORGE,53.833,-122.8,BC,-5.5,0.0,,10.0,0.0,-35.0,0.0,6.3,0.0,,7.3,0.0,,,3.0,,,,658.2,0.0,1096436,1923,2,1923-02-01
9439,9439,SAANICHTON CDA,48.698,-123.594,BC,5.2,0.0,-1.9,16.1,0.0,-1.7,0.0,0.0,0.0,0.0,53.2,0.0,67.0,,12.0,,,,397.5,0.0,1016940,1923,3,1923-03-01
9444,9444,VICTORIA GONZALES HTS,48.417,-123.317,BC,6.4,0.0,,18.3,0.0,-0.6,0.0,0.0,0.0,,71.4,0.0,,,11.0,,,,359.3,0.0,1018610,1923,3,1923-03-01
9491,9491,PRINCE GEORGE,53.833,-122.8,BC,-0.6,1.0,,18.3,1.0,-23.3,1.0,39.7,0.0,,39.7,0.0,,,8.0,,,,558.6,0.0,1096436,1923,3,1923-03-01
9570,9570,SAANICHTON CDA,48.698,-123.594,BC,9.3,0.0,0.0,20.0,0.0,2.2,0.0,0.0,0.0,,43.0,0.0,84.0,,5.0,,,,261.0,0.0,1016940,1923,4,1923-04-01
9575,9575,VICTORIA GONZALES HTS,48.417,-123.317,BC,9.6,0.0,,21.1,0.0,3.9,0.0,0.0,0.0,,17.7,0.0,,,9.0,,,,252.9,0.0,1018610,1923,4,1923-04-01
9622,9622,PRINCE GEORGE,53.833,-122.8,BC,4.8,0.0,,24.4,0.0,-11.1,0.0,0.0,0.0,,0.5,0.0,,,0.0,,,,397.5,0.0,1096436,1923,4,1923-04-01
9701,9701,SAANICHTON CDA,48.698,-123.594,BC,11.6,0.0,-0.6,22.2,0.0,2.2,0.0,0.0,0.0,,32.8,0.0,79.0,,6.0,,,,197.3,0.0,1016940,1923,5,1923-05-01
9706,9706,VICTORIA GONZALES HTS,48.417,-123.317,BC,11.4,0.0,,19.4,0.0,4.4,0.0,0.0,0.0,,26.2,0.0,,,7.0,,,,205.3,0.0,1018610,1923,5,1923-05-01
9754,9754,PRINCE GEORGE,53.833,-122.8,BC,10.1,0.0,,27.8,0.0,-5.0,0.0,0.0,0.0,,34.2,0.0,,,8.0,,,,244.4,0.0,1096436,1923,5,1923-05-01
9833,9833,SAANICHTON CDA,48.698,-123.594,BC,15.5,0.0,0.5,29.4,0.0,6.7,0.0,0.0,0.0,,13.0,0.0,37.0,,3.0,,,,88.0,11.8,1016940,1923,6,1923-06-01
9838,9838,VICTORIA GONZALES HTS,48.417,-123.317,BC,14.2,0.0,,30.0,0.0,8.3,0.0,0.0,0.0,,9.7,0.0,,,4.0,,,,119.7,5.1,1018610,1923,6,1923-06-01
9886,9886,PRINCE GEORGE,53.833,-122.8,BC,15.2,0.0,,30.0,0.0,-1.1,0.0,0.0,0.0,,28.3,0.0,,,8.0,,,,93.2,7.7,1096436,1923,6,1923-06-01
9964,9964,SAANICHTON CDA,48.698,-123.594,BC,17.7,0.0,0.7,28.9,0.0,10.0,0.0,0.0,0.0,,23.4,0.0,114.0,,3.0,,,,27.4,19.3,1016940,1923,7,1923-07-01
9969,9969,VICTORIA GONZALES HTS,48.417,-123.317,BC,15.6,0.0,,27.8,0.0,8.9,0.0,0.0,0.0,,24.5,0.0,,,4.0,,,,78.6,2.9,1018610,1923,7,1923-07-01
10016,10016,PRINCE GEORGE,53.833,-122.8,BC,15.9,0.0,,31.1,0.0,-1.7,0.0,0.0,0.0,,20.3,0.0,,,5.0,,,,74.1,8.9,1096436,1923,7,1923-07-01
10093,10093,SAANICHTON CDA,48.698,-123.594,BC,17.8,0.0,0.7,30.0,0.0,9.4,0.0,0.0,0.0,,16.4,0.0,62.0,,2.0,,,,19.1,14.1,1016940,1923,8,1923-08-01
10098,10098,VICTORIA GONZALES HTS,48.417,-123.317,BC,16.1,0.0,,27.2,0.0,9.4,0.0,0.0,0.0,,20.4,0.0,,,2.0,,,,63.4,5.6,1018610,1923,8,1923-08-01
10146,10146,PRINCE GEORGE,53.833,-122.8,BC,16.2,0.0,,32.2,0.0,0.0,0.0,0.0,0.0,,64.3,0.0,,,11.0,,,,70.1,15.2,1096436,1923,8,1923-08-01
10222,10222,SAANICHTON CDA,48.698,-123.594,BC,14.3,0.0,-0.3,26.7,0.0,3.3,0.0,0.0,0.0,,41.1,0.0,139.0,,3.0,,,,115.6,4.7,1016940,1923,9,1923-09-01
10227,10227,VICTORIA GONZALES HTS,48.417,-123.317,BC,14.7,0.0,,27.2,0.0,7.2,0.0,0.0,0.0,,36.6,0.0,,,4.0,,,,101.3,3.3,1018610,1923,9,1923-09-01
10275,10275,PRINCE GEORGE,53.833,-122.8,BC,10.0,0.0,,28.9,0.0,-6.1,0.0,0.0,0.0,,22.7,0.0,,,4.0,,,,239.6,0.4,1096436,1923,9,1923-09-01
10355,10355,SAANICHTON CDA,48.698,-123.594,BC,3.4,0.0,-1.4,12.2,0.0,-7.8,0.0,0.8,0.0,10.0,77.9,0.0,54.0,,9.0,,,,453.2,0.0,1016940,1924,1,1924-01-01
